zip,market,tier,state,lat,lng
84602,"Non-compliant",nc,UT,40.3563,-111.7325
28628,"Out of Coverage",ooc,NC,35.7290,-81.7793
33163,"Out of Coverage",ooc,FL,25.9450,-80.2145
72133,"Non-compliant",nc,AR,34.1715,-91.5656
76703,"Out of Coverage",ooc,TX,31.5536,-97.2032
27888,"Out of Coverage",ooc,NC,35.5882,-77.6983
47433,"Non-compliant",nc,IN,39.3450,-86.6583
43432,"Out of Coverage",ooc,OH,41.5647,-83.2613
99762,"Non-compliant",nc,AK,64.5011,-165.4064
36532,"Non-compliant",nc,AL,30.5012,-87.8835
27845,"Out of Coverage",ooc,NC,36.3896,-77.4214
14611,"Non-compliant",nc,NY,43.1484,-77.6394
34293,"Out of Coverage",ooc,FL,27.0606,-82.3520
18703,"Non-compliant",nc,PA,41.2421,-75.8857
15857,"Non-compliant",nc,PA,41.4289,-78.5505
24086,"Non-compliant",nc,VA,37.2743,-80.6343
30735,"Out of Coverage",ooc,GA,34.5833,-84.9068
19940,"Non-compliant",nc,DE,38.4770,-75.5759
28503,"Out of Coverage",ooc,NC,35.3191,-77.5950
12157,"Non-compliant",nc,NY,42.6615,-74.3047
42328,"Out of Coverage",ooc,KY,37.4079,-87.0090
63359,"Non-compliant",nc,MO,39.1055,-91.3873
73016,"Non-compliant",nc,OK,35.8000,-97.6795
34265,"Out of Coverage",ooc,FL,27.1861,-81.8099
23139,"Non-compliant",nc,VA,37.5421,-77.9189
35759,"Non-compliant",nc,AL,34.8618,-86.5789
74039,"Non-compliant",nc,OK,35.9171,-96.2180
72578,"Non-compliant",nc,AR,36.4747,-91.8891
50465,"Non-compliant",nc,IA,43.4767,-93.9171
77983,"Out of Coverage",ooc,TX,28.4101,-96.7023
78409,"Out of Coverage",ooc,TX,27.8146,-97.5270
27014,"Out of Coverage",ooc,NC,35.8104,-80.5559
65654,"Non-compliant",nc,MO,37.0211,-93.8974
64098,"Non-compliant",nc,MO,39.4453,-94.9145
13425,"Non-compliant",nc,NY,42.9576,-75.4838
31061,"Out of Coverage",ooc,GA,33.0800,-83.2379
14040,"Non-compliant",nc,NY,42.8948,-78.3878
65276,"Non-compliant",nc,MO,38.8712,-92.9305
47579,"Non-compliant",nc,IN,38.1176,-86.9286
71328,"Non-compliant",nc,LA,31.3574,-92.1654
47575,"Non-compliant",nc,IN,38.3211,-86.8234
43681,"Out of Coverage",ooc,OH,41.6868,-83.4394
24251,"Non-compliant",nc,VA,36.6460,-82.6112
73551,"Non-compliant",nc,OK,34.3525,-98.8814
83543,"Non-compliant",nc,ID,46.2475,-116.2393
43460,"Out of Coverage",ooc,OH,41.6049,-83.5638
84636,"Non-compliant",nc,UT,39.0964,-112.2834
25162,"Non-compliant",nc,WV,38.2101,-81.3851
61484,"Out of Coverage",ooc,IL,40.3062,-90.4220
13794,"Non-compliant",nc,NY,42.4006,-76.0208
22554,"Non-compliant",nc,VA,38.4586,-77.4306
61048,"Out of Coverage",ooc,IL,42.3791,-89.8253
03076,"Non-compliant",nc,NH,42.7288,-71.3046
77351,"Out of Coverage",ooc,TX,30.6829,-94.8976
22832,"Non-compliant",nc,VA,38.4659,-78.7499
88343,"Non-compliant",nc,NM,33.3518,-105.1450
37062,"Out of Coverage",ooc,TN,35.9755,-87.1321
12722,"Non-compliant",nc,NY,41.5901,-74.3821
98862,"Non-compliant",nc,WA,48.4756,-120.1805
37912,"Out of Coverage",ooc,TN,36.0055,-83.9773
57724,"Non-compliant",nc,SD,45.6402,-104.0278
26590,"Non-compliant",nc,WV,39.6735,-80.3183
28698,"Out of Coverage",ooc,NC,36.3194,-81.7476
08302,"Out of Coverage",ooc,NJ,39.3762,-75.1617
35171,"Non-compliant",nc,AL,32.9157,-86.7158
01605,"Non-compliant",nc,MA,42.2894,-71.7888
46798,"Non-compliant",nc,IN,40.9371,-85.1958
17264,"Non-compliant",nc,PA,40.1834,-77.9941
73098,"Non-compliant",nc,OK,34.6385,-97.1770
27259,"Out of Coverage",ooc,NC,35.4921,-79.4790
70518,"Non-compliant",nc,LA,30.1219,-91.9502
30178,"Out of Coverage",ooc,GA,34.1229,-84.9739
32569,"Out of Coverage",ooc,FL,30.4085,-86.7352
48724,"Non-compliant",nc,MI,43.4586,-83.9303
15713,"Non-compliant",nc,PA,40.5698,-79.2617
56060,"Non-compliant",nc,MN,43.9209,-94.4289
54215,"Non-compliant",nc,WI,44.2226,-87.8017
85712,"Out of Coverage",ooc,AZ,32.2500,-110.8869
04910,"Non-compliant",nc,ME,44.5355,-69.4683
14130,"Non-compliant",nc,NY,42.5565,-78.1528
48858,"Non-compliant",nc,MI,43.6013,-84.7736
26651,"Non-compliant",nc,WV,38.3009,-80.8353
57224,"Non-compliant",nc,SD,45.8755,-97.1073
14572,"Non-compliant",nc,NY,42.5593,-77.5906
38571,"Out of Coverage",ooc,TN,36.0527,-85.0138
72573,"Non-compliant",nc,AR,36.0688,-91.7910
42334,"Out of Coverage",ooc,KY,37.7350,-87.3317
46120,"Non-compliant",nc,IN,39.5148,-86.7939
79382,"Out of Coverage",ooc,TX,33.5059,-102.0091
42459,"Out of Coverage",ooc,KY,37.5487,-87.9965
62370,"Out of Coverage",ooc,IL,39.5328,-90.9722
36121,"Non-compliant",nc,AL,32.2334,-86.2085
83209,"Non-compliant",nc,ID,42.6395,-112.3138
19717,"Non-compliant",nc,DE,39.6837,-75.7497
47920,"Non-compliant",nc,IN,40.5248,-86.8238
18828,"Non-compliant",nc,PA,41.7573,-76.0912
08106,"Out of Coverage",ooc,NJ,39.8910,-75.0724
81136,"Non-compliant",nc,CO,37.7232,-105.8712
54471,"Non-compliant",nc,WI,44.9238,-89.4328
23465,"Non-compliant",nc,VA,36.8512,-76.1692
15045,"Non-compliant",nc,PA,40.3260,-79.8883
18957,"Non-compliant",nc,PA,40.3029,-75.4486
29569,"Out of Coverage",ooc,SC,34.0558,-78.9161
32713,"Out of Coverage",ooc,FL,28.8846,-81.3065
46507,"Non-compliant",nc,IN,41.7169,-85.8262
72149,"Non-compliant",nc,AR,35.2474,-91.7314
13842,"Non-compliant",nc,NY,42.3770,-74.7259
50008,"Non-compliant",nc,IA,40.7023,-93.3724
57461,"Non-compliant",nc,SD,45.1631,-98.4824
27942,"Out of Coverage",ooc,NC,36.2866,-76.7767
52133,"Non-compliant",nc,IA,43.1361,-91.6643
33586,"Out of Coverage",ooc,FL,27.6784,-82.4787
54703,"Non-compliant",nc,WI,44.8346,-91.5159
29696,"Out of Coverage",ooc,SC,34.7516,-83.0399
58540,"Non-compliant",nc,ND,47.6675,-101.6142
36053,"Non-compliant",nc,AL,32.0955,-85.5315
45806,"Out of Coverage",ooc,OH,40.6752,-84.1244
36375,"Non-compliant",nc,AL,31.0956,-85.5830
27962,"Out of Coverage",ooc,NC,35.8508,-76.7431
32116,"Out of Coverage",ooc,FL,29.1091,-80.9843
83424,"Non-compliant",nc,ID,43.8724,-111.1895
65360,"Non-compliant",nc,MO,38.5272,-93.5269
06267,"Out of Coverage",ooc,CT,41.9439,-71.9453
99727,"Non-compliant",nc,AK,65.9789,-161.1262
49820,"Non-compliant",nc,MI,46.2048,-85.7865
88022,"Non-compliant",nc,NM,32.7839,-108.1854
59745,"Non-compliant",nc,MT,45.5323,-111.6943
01119,"Non-compliant",nc,MA,42.1247,-72.5121
70058,"Non-compliant",nc,LA,29.8725,-90.0673
38345,"Out of Coverage",ooc,TN,35.6144,-88.5195
46992,"Non-compliant",nc,IN,40.7909,-85.8321
23356,"Non-compliant",nc,VA,38.0064,-75.4029
97410,"Non-compliant",nc,OR,42.8450,-123.1550
84001,"Non-compliant",nc,UT,40.3514,-110.2754
21062,"Non-compliant",nc,MD,38.9742,-76.5949
18302,"Non-compliant",nc,PA,41.0936,-75.1187
17331,"Non-compliant",nc,PA,39.7943,-76.9812
78627,"Out of Coverage",ooc,TX,30.6327,-97.6772
71952,"Non-compliant",nc,AR,34.3140,-93.8509
74028,"Non-compliant",nc,OK,35.7561,-96.4897
17262,"Non-compliant",nc,PA,40.1734,-77.7092
42276,"Out of Coverage",ooc,KY,36.8453,-86.8823
55769,"Non-compliant",nc,MN,47.4200,-93.2168
70131,"Non-compliant",nc,LA,29.9168,-89.9960
72073,"Non-compliant",nc,AR,34.4034,-91.6790
74335,"Non-compliant",nc,OK,36.9795,-94.8557
22724,"Non-compliant",nc,VA,38.6256,-77.9069
61030,"Out of Coverage",ooc,IL,42.1229,-89.5831
15427,"Non-compliant",nc,PA,40.0743,-79.9670
79381,"Out of Coverage",ooc,TX,33.3299,-101.7122
30607,"Out of Coverage",ooc,GA,34.0070,-83.4278
24514,"Non-compliant",nc,VA,37.4009,-79.1785
18518,"Non-compliant",nc,PA,41.3701,-75.7391
01343,"Non-compliant",nc,MA,42.6427,-72.9862
17001,"Non-compliant",nc,PA,40.2160,-76.9250
36125,"Non-compliant",nc,AL,32.2334,-86.2085
23962,"Non-compliant",nc,VA,36.9515,-78.7054
40379,"Out of Coverage",ooc,KY,38.2888,-84.6818
03307,"Non-compliant",nc,NH,43.3193,-71.4670
42516,"Out of Coverage",ooc,KY,37.2337,-84.7583
19347,"Non-compliant",nc,PA,39.7490,-75.8241
03769,"Non-compliant",nc,NH,43.7863,-72.1205
63622,"Non-compliant",nc,MO,37.7889,-90.8613
60930,"Out of Coverage",ooc,IL,40.8244,-87.9868
18470,"Non-compliant",nc,PA,41.7079,-75.5465
24828,"Non-compliant",nc,WV,37.4784,-81.6534
54738,"Non-compliant",nc,WI,44.5985,-91.4804
98557,"Non-compliant",nc,WA,47.0297,-123.2730
71415,"Non-compliant",nc,LA,32.0344,-92.1381
75555,"Out of Coverage",ooc,TX,32.9660,-94.1404
68332,"Non-compliant",nc,NE,40.3166,-96.4116
12977,"Non-compliant",nc,NY,44.2802,-74.0795
54472,"Non-compliant",nc,WI,44.6689,-90.1718
04291,"Non-compliant",nc,ME,44.0409,-70.4530
01054,"Non-compliant",nc,MA,42.4682,-72.4993
62905,"Out of Coverage",ooc,IL,37.5681,-89.3172
89060,"Out of Coverage",ooc,NV,36.2645,-116.0393
72577,"Non-compliant",nc,AR,36.0664,-91.6420
50110,"Non-compliant",nc,IA,41.8401,-94.9812
58580,"Non-compliant",nc,ND,47.2897,-101.9256
61425,"Out of Coverage",ooc,IL,40.7551,-91.0564
18083,"Non-compliant",nc,PA,40.7540,-75.2621
81089,"Non-compliant",nc,CO,37.6465,-104.7798
68652,"Non-compliant",nc,NE,41.8590,-98.0848
44272,"Out of Coverage",ooc,OH,41.0995,-81.2026
08606,"Out of Coverage",ooc,NJ,40.2805,-74.7120
03743,"Non-compliant",nc,NH,43.3679,-72.3422
27150,"Out of Coverage",ooc,NC,36.0275,-80.2073
50274,"Non-compliant",nc,IA,41.3846,-94.8405
37389,"Out of Coverage",ooc,TN,35.4976,-86.0748
37317,"Out of Coverage",ooc,TN,35.0207,-84.3748
19012,"Non-compliant",nc,PA,40.0603,-75.1048
59261,"Non-compliant",nc,MT,48.6389,-107.4293
03601,"Non-compliant",nc,NH,43.1960,-72.3001
67573,"Non-compliant",nc,KS,38.2877,-98.4119
76432,"Out of Coverage",ooc,TX,31.7882,-98.8311
77306,"Out of Coverage",ooc,TX,30.2277,-95.2851
16744,"Non-compliant",nc,PA,41.9015,-78.5392
47832,"Non-compliant",nc,IN,39.8348,-87.2560
84726,"Non-compliant",nc,UT,37.7698,-111.6037
35188,"Non-compliant",nc,AL,33.2068,-87.1500
32446,"Out of Coverage",ooc,FL,30.7996,-85.2293
32619,"Out of Coverage",ooc,FL,29.7837,-82.8711
04655,"Non-compliant",nc,ME,44.6820,-67.4073
43030,"Out of Coverage",ooc,OH,39.9595,-82.4129
81252,"Non-compliant",nc,CO,38.1230,-105.4332
56650,"Non-compliant",nc,MN,47.9272,-94.5382
08722,"Out of Coverage",ooc,NJ,39.9302,-74.1961
99736,"Non-compliant",nc,AK,66.0737,-162.7140
63060,"Non-compliant",nc,MO,38.2743,-90.8903
97033,"Non-compliant",nc,OR,45.0838,-120.6649
67131,"Non-compliant",nc,KS,37.4413,-97.0059
98022,"Non-compliant",nc,WA,47.2665,-122.0314
62987,"Out of Coverage",ooc,IL,37.6432,-88.6228
97701,"Non-compliant",nc,OR,44.0928,-121.2936
16727,"Non-compliant",nc,PA,41.9726,-78.5626
49283,"Non-compliant",nc,MI,42.2069,-84.5501
22957,"Non-compliant",nc,VA,38.2270,-78.1768
31004,"Out of Coverage",ooc,GA,32.9470,-83.8006
47334,"Non-compliant",nc,IN,40.1257,-85.5110
76371,"Out of Coverage",ooc,TX,33.4561,-99.6326
45686,"Out of Coverage",ooc,OH,38.9783,-82.3570
45720,"Out of Coverage",ooc,OH,39.0856,-81.9214
17551,"Non-compliant",nc,PA,39.9982,-76.3566
49024,"Non-compliant",nc,MI,42.1974,-85.6194
75758,"Out of Coverage",ooc,TX,32.2572,-95.5393
75792,"Out of Coverage",ooc,TX,32.4662,-95.1246
58001,"Non-compliant",nc,ND,46.4479,-96.7278
75573,"Out of Coverage",ooc,TX,33.3580,-94.2571
17509,"Non-compliant",nc,PA,39.9040,-76.0401
30529,"Out of Coverage",ooc,GA,34.2134,-83.4480
36483,"Non-compliant",nc,AL,31.0223,-86.6293
72450,"Non-compliant",nc,AR,36.0600,-90.5251
71840,"Non-compliant",nc,AR,33.3837,-93.9096
32405,"Out of Coverage",ooc,FL,30.1949,-85.6727
97110,"Non-compliant",nc,OR,45.8918,-123.9615
99029,"Non-compliant",nc,WA,47.7054,-117.8663
11720,"Non-compliant",nc,NY,40.8705,-73.0822
32056,"Out of Coverage",ooc,FL,30.1897,-82.6393
11051,"Non-compliant",nc,NY,40.7548,-73.6018
56292,"Non-compliant",nc,MN,44.5051,-95.4118
89712,"Out of Coverage",ooc,NV,39.1678,-119.7764
99679,"Non-compliant",nc,AK,61.1088,-160.9389
22481,"Non-compliant",nc,VA,38.2115,-77.1394
35131,"Non-compliant",nc,AL,33.7367,-86.1619
41368,"Out of Coverage",ooc,KY,37.5829,-83.6471
44254,"Out of Coverage",ooc,OH,41.0327,-82.0147
17272,"Non-compliant",nc,PA,39.7714,-77.6270
28544,"Out of Coverage",ooc,NC,34.7270,-77.3200
78949,"Out of Coverage",ooc,TX,29.7993,-97.1006
64763,"Non-compliant",nc,MO,38.1404,-93.7114
83244,"Non-compliant",nc,ID,43.9087,-113.0878
51465,"Non-compliant",nc,IA,42.0338,-95.1778
70361,"Non-compliant",nc,LA,29.5958,-90.7195
29530,"Out of Coverage",ooc,SC,33.9905,-79.7515
36110,"Non-compliant",nc,AL,32.4217,-86.2750
13027,"Non-compliant",nc,NY,43.1620,-76.3237
64742,"Non-compliant",nc,MO,38.4956,-94.5928
75712,"Out of Coverage",ooc,TX,32.4112,-95.2899
46910,"Non-compliant",nc,IN,41.0389,-86.0395
06488,"Out of Coverage",ooc,CT,41.4767,-73.2241
26671,"Non-compliant",nc,WV,38.3184,-80.8342
23690,"Non-compliant",nc,VA,37.2287,-76.5423
53955,"Non-compliant",nc,WI,43.4013,-89.4189
39083,"Non-compliant",nc,MS,31.8562,-90.4051
73626,"Non-compliant",nc,OK,35.4037,-99.2816
68414,"Non-compliant",nc,NE,40.3198,-95.6913
72034,"Non-compliant",nc,AR,35.0823,-92.4683
05158,"Non-compliant",nc,VT,43.0826,-72.4749
47838,"Non-compliant",nc,IN,38.9763,-87.3667
56047,"Non-compliant",nc,MN,43.7316,-94.2375
71008,"Non-compliant",nc,LA,32.2523,-92.9084
19331,"Non-compliant",nc,PA,39.8823,-75.5165
99139,"Non-compliant",nc,WA,48.7410,-117.4172
49659,"Non-compliant",nc,MI,44.9116,-85.0634
77334,"Out of Coverage",ooc,TX,30.7720,-95.3838
30645,"Out of Coverage",ooc,GA,33.8013,-83.5164
79760,"Out of Coverage",ooc,TX,31.7652,-102.3543
67336,"Non-compliant",nc,KS,37.0418,-95.0796
43035,"Out of Coverage",ooc,OH,40.1879,-82.9878
50853,"Non-compliant",nc,IA,41.2499,-94.7649
57744,"Non-compliant",nc,SD,43.8188,-103.2060
44126,"Out of Coverage",ooc,OH,41.4429,-81.8530
26209,"Non-compliant",nc,WV,38.4133,-80.0068
33465,"Out of Coverage",ooc,FL,26.6283,-80.1326
66507,"Non-compliant",nc,KS,39.0447,-96.0397
49683,"Non-compliant",nc,MI,44.5198,-85.9460
22741,"Non-compliant",nc,VA,38.4441,-77.8842
42408,"Out of Coverage",ooc,KY,37.1964,-87.6821
46931,"Non-compliant",nc,IN,40.9473,-86.2628
21790,"Non-compliant",nc,MD,39.2667,-77.5101
67071,"Non-compliant",nc,KS,37.3569,-98.8098
46176,"Non-compliant",nc,IN,39.5043,-85.7875
88416,"Non-compliant",nc,NM,35.3786,-104.2052
62037,"Out of Coverage",ooc,IL,39.0021,-90.4323
44276,"Out of Coverage",ooc,OH,40.9369,-81.8305
62428,"Out of Coverage",ooc,IL,39.2740,-88.1246
81062,"Non-compliant",nc,CO,38.2019,-103.9410
54524,"Non-compliant",nc,WI,45.8143,-90.4530
46733,"Non-compliant",nc,IN,40.8273,-84.9314
65584,"Non-compliant",nc,MO,37.8283,-92.1310
07420,"Out of Coverage",ooc,NJ,41.0301,-74.2965
65634,"Non-compliant",nc,MO,38.0239,-93.1978
16142,"Non-compliant",nc,PA,41.1382,-80.3245
50426,"Non-compliant",nc,IA,43.4150,-93.0149
68871,"Non-compliant",nc,NE,41.1108,-98.8578
35587,"Non-compliant",nc,AL,33.8470,-87.4372
80475,"Non-compliant",nc,CO,39.4211,-105.5542
39163,"Non-compliant",nc,MS,32.6424,-90.0907
79343,"Out of Coverage",ooc,TX,33.6666,-101.5277
70639,"Non-compliant",nc,LA,30.9684,-93.5203
67036,"Non-compliant",nc,KS,37.2674,-97.8689
50164,"Non-compliant",nc,IA,41.5348,-94.4090
57703,"Non-compliant",nc,SD,44.0480,-103.1763
24522,"Non-compliant",nc,VA,37.3530,-78.8224
01106,"Non-compliant",nc,MA,42.0507,-72.5676
30647,"Out of Coverage",ooc,GA,34.1726,-83.2921
23511,"Non-compliant",nc,VA,36.9356,-76.3034
44275,"Out of Coverage",ooc,OH,41.0983,-82.0999
75551,"Out of Coverage",ooc,TX,33.1090,-94.1646
01243,"Non-compliant",nc,MA,42.3561,-73.0104
49446,"Non-compliant",nc,MI,43.5556,-86.3448
79107,"Out of Coverage",ooc,TX,35.2309,-101.8060
24902,"Non-compliant",nc,WV,37.7747,-80.4615
97622,"Non-compliant",nc,OR,42.3995,-121.0806
13039,"Non-compliant",nc,NY,43.1707,-76.0962
48721,"Non-compliant",nc,MI,44.8138,-83.3407
48451,"Non-compliant",nc,MI,42.8104,-83.7993
37824,"Out of Coverage",ooc,TN,36.4500,-83.5911
15853,"Non-compliant",nc,PA,41.3621,-78.7262
16226,"Non-compliant",nc,PA,40.7384,-79.5122
46182,"Non-compliant",nc,IN,39.4688,-85.6644
25540,"Non-compliant",nc,WV,38.1762,-82.1788
22567,"Non-compliant",nc,VA,38.2383,-77.9193
52746,"Non-compliant",nc,IA,41.7093,-90.6829
59417,"Non-compliant",nc,MT,48.5569,-113.0134
98358,"Non-compliant",nc,WA,48.0432,-122.6926
87032,"Non-compliant",nc,NM,34.8648,-106.0517
64434,"Non-compliant",nc,MO,40.2659,-94.6915
61336,"Out of Coverage",ooc,IL,41.1164,-89.2270
37737,"Out of Coverage",ooc,TN,35.7523,-84.1061
77563,"Out of Coverage",ooc,TX,29.3398,-94.9926
38622,"Non-compliant",nc,MS,34.1731,-90.1364
50571,"Non-compliant",nc,IA,42.6419,-94.5432
54402,"Non-compliant",nc,WI,44.9009,-89.7701
58271,"Non-compliant",nc,ND,48.8590,-97.2886
16662,"Non-compliant",nc,PA,40.2951,-78.3244
16150,"Non-compliant",nc,PA,41.2676,-80.4656
28074,"Out of Coverage",ooc,NC,35.2247,-81.8851
58009,"Non-compliant",nc,ND,47.3277,-97.2466
72410,"Non-compliant",nc,AR,35.9423,-91.0810
77356,"Out of Coverage",ooc,TX,30.4411,-95.7097
61234,"Out of Coverage",ooc,IL,41.3980,-89.9129
13491,"Non-compliant",nc,NY,42.8826,-75.1835
23076,"Non-compliant",nc,VA,37.4766,-76.3089
35471,"Non-compliant",nc,AL,33.2626,-88.0885
13442,"Non-compliant",nc,NY,43.2128,-75.4557
88512,"Out of Coverage",ooc,TX,31.6948,-106.3000
42759,"Out of Coverage",ooc,KY,36.8306,-85.5015
50859,"Non-compliant",nc,IA,41.0577,-94.5942
20732,"Non-compliant",nc,MD,38.6698,-76.5376
61369,"Out of Coverage",ooc,IL,41.0046,-89.1348
49919,"Non-compliant",nc,MI,46.5413,-88.5371
82442,"Non-compliant",nc,WY,43.9978,-107.4153
18834,"Non-compliant",nc,PA,41.8664,-75.7171
19964,"Non-compliant",nc,DE,39.0998,-75.7287
98051,"Non-compliant",nc,WA,47.3407,-121.8874
55795,"Non-compliant",nc,MN,46.2949,-92.8309
57241,"Non-compliant",nc,SD,44.6647,-97.2305
57002,"Non-compliant",nc,SD,44.2838,-96.7043
23612,"Non-compliant",nc,VA,37.1959,-76.5248
20119,"Non-compliant",nc,VA,38.6370,-77.6383
25966,"Non-compliant",nc,WV,37.6485,-80.8774
74431,"Non-compliant",nc,OK,35.4551,-95.9498
08821,"Out of Coverage",ooc,NJ,40.5170,-74.6843
27620,"Out of Coverage",ooc,NC,35.7977,-78.6253
06013,"Out of Coverage",ooc,CT,41.7573,-72.9444
29582,"Out of Coverage",ooc,SC,33.8343,-78.6606
50246,"Non-compliant",nc,IA,42.2904,-93.7751
38079,"Out of Coverage",ooc,TN,36.3846,-89.4649
66049,"Non-compliant",nc,KS,38.9704,-95.2769
66091,"Non-compliant",nc,KS,38.1686,-95.3096
04576,"Non-compliant",nc,ME,43.8199,-69.6626
31626,"Out of Coverage",ooc,GA,30.7855,-83.7971
40160,"Out of Coverage",ooc,KY,37.8267,-85.9404
32465,"Out of Coverage",ooc,FL,30.0933,-85.2048
31501,"Out of Coverage",ooc,GA,31.2243,-82.3596
13664,"Non-compliant",nc,NY,44.5843,-75.6453
73030,"Non-compliant",nc,OK,34.4953,-97.1084
01062,"Non-compliant",nc,MA,42.3219,-72.6928
06673,"Out of Coverage",ooc,CT,41.1670,-73.2048
72711,"Non-compliant",nc,AR,36.4047,-94.0713
04019,"Non-compliant",nc,ME,43.6955,-70.1071
21014,"Non-compliant",nc,MD,39.5394,-76.3564
76245,"Out of Coverage",ooc,TX,33.8343,-96.8403
30531,"Out of Coverage",ooc,GA,34.5209,-83.5453
40033,"Out of Coverage",ooc,KY,37.5658,-85.2668
35466,"Non-compliant",nc,AL,33.3469,-87.9005
44410,"Out of Coverage",ooc,OH,41.3251,-80.7327
45850,"Out of Coverage",ooc,OH,40.7177,-83.9436
77384,"Out of Coverage",ooc,TX,30.2257,-95.4924
87823,"Non-compliant",nc,NM,34.1560,-106.9044
38626,"Non-compliant",nc,MS,34.5357,-90.3693
62864,"Out of Coverage",ooc,IL,38.3170,-88.9105
06415,"Out of Coverage",ooc,CT,41.5662,-72.3441
86018,"Out of Coverage",ooc,AZ,35.2563,-111.9500
97498,"Non-compliant",nc,OR,44.3256,-124.0863
58778,"Non-compliant",nc,ND,47.7622,-100.8754
79705,"Out of Coverage",ooc,TX,32.0295,-102.0915
01004,"Non-compliant",nc,MA,42.3845,-72.5132
60968,"Out of Coverage",ooc,IL,40.6840,-88.0999
47855,"Non-compliant",nc,IN,39.1833,-87.2994
98592,"Non-compliant",nc,WA,47.3368,-123.0750
14063,"Non-compliant",nc,NY,42.4333,-79.3339
79731,"Out of Coverage",ooc,TX,31.3969,-102.3544
40045,"Out of Coverage",ooc,KY,38.6925,-85.3659
25650,"Non-compliant",nc,WV,37.6634,-81.8504
74738,"Non-compliant",nc,OK,33.9302,-95.4893
03602,"Non-compliant",nc,NH,43.1265,-72.3281
79539,"Out of Coverage",ooc,TX,33.3749,-99.8473
67513,"Non-compliant",nc,KS,38.4570,-99.5378
67352,"Non-compliant",nc,KS,37.3905,-96.0814
46050,"Non-compliant",nc,IN,40.2031,-86.3324
43988,"Out of Coverage",ooc,OH,40.4012,-81.1016
23313,"Non-compliant",nc,VA,37.2019,-75.9524
62357,"Out of Coverage",ooc,IL,39.6996,-90.8440
18202,"Non-compliant",nc,PA,40.9506,-76.0487
58773,"Non-compliant",nc,ND,48.6551,-102.6795
72063,"Non-compliant",nc,AR,35.2907,-92.7783
06078,"Out of Coverage",ooc,CT,41.9900,-72.6420
75425,"Out of Coverage",ooc,TX,33.8690,-95.5711
61537,"Out of Coverage",ooc,IL,41.1115,-89.3743
77302,"Out of Coverage",ooc,TX,30.2238,-95.3577
24347,"Non-compliant",nc,VA,36.9756,-80.6695
82336,"Non-compliant",nc,WY,41.6583,-108.1517
24007,"Non-compliant",nc,VA,37.2742,-79.9579
56311,"Non-compliant",nc,MN,45.8996,-95.8754
34639,"Out of Coverage",ooc,FL,28.2258,-82.4547
03814,"Non-compliant",nc,NH,43.7682,-71.1349
66734,"Non-compliant",nc,KS,37.6163,-94.8479
06411,"Out of Coverage",ooc,CT,41.4990,-72.9007
28704,"Out of Coverage",ooc,NC,35.4637,-82.5354
82637,"Non-compliant",nc,WY,42.7803,-105.8719
07439,"Out of Coverage",ooc,NJ,41.0767,-74.5982
65078,"Non-compliant",nc,MO,38.4414,-92.9947
78584,"Out of Coverage",ooc,TX,26.4215,-99.0025
38372,"Out of Coverage",ooc,TN,35.2023,-88.2005
77554,"Out of Coverage",ooc,TX,29.2243,-94.9637
47988,"Non-compliant",nc,IN,39.9865,-87.1477
97754,"Non-compliant",nc,OR,44.3045,-120.8336
13209,"Non-compliant",nc,NY,43.0847,-76.2405
44905,"Out of Coverage",ooc,OH,40.7779,-82.4613
84083,"Non-compliant",nc,UT,40.7372,-114.0375
89029,"Out of Coverage",ooc,NV,35.1321,-114.6368
62571,"Out of Coverage",ooc,IL,39.3900,-88.9597
49684,"Non-compliant",nc,MI,44.6940,-85.6763
07877,"Out of Coverage",ooc,NJ,41.1029,-74.8508
24571,"Non-compliant",nc,VA,37.1528,-79.3297
99169,"Non-compliant",nc,WA,47.1315,-118.3958
99574,"Non-compliant",nc,AK,60.5362,-145.7534
73554,"Non-compliant",nc,OK,34.9126,-99.4606
33511,"Out of Coverage",ooc,FL,27.9056,-82.2881
17543,"Non-compliant",nc,PA,40.1846,-76.3015
24243,"Non-compliant",nc,VA,36.7818,-82.9305
03849,"Non-compliant",nc,NH,43.9152,-71.1254
14136,"Non-compliant",nc,NY,42.5357,-79.1628
06614,"Out of Coverage",ooc,CT,41.2160,-73.1304
78671,"Out of Coverage",ooc,TX,30.2088,-98.6131
17865,"Non-compliant",nc,PA,40.9937,-76.7891
24966,"Non-compliant",nc,WV,37.9922,-80.3653
36303,"Non-compliant",nc,AL,31.2668,-85.3971
70835,"Non-compliant",nc,LA,30.5159,-91.0804
40743,"Out of Coverage",ooc,KY,37.1345,-84.0457
67762,"Non-compliant",nc,KS,38.8649,-101.9512
36124,"Non-compliant",nc,AL,32.2334,-86.2085
62671,"Out of Coverage",ooc,IL,40.1682,-89.5604
17851,"Non-compliant",nc,PA,40.7955,-76.4195
02630,"Non-compliant",nc,MA,41.6983,-70.3001
35182,"Non-compliant",nc,AL,33.7068,-86.2567
71726,"Non-compliant",nc,AR,33.6652,-92.9969
06477,"Out of Coverage",ooc,CT,41.2815,-73.0287
67441,"Non-compliant",nc,KS,38.9063,-97.1122
49236,"Non-compliant",nc,MI,42.0639,-83.9442
13732,"Non-compliant",nc,NY,42.0556,-76.1519
14625,"Non-compliant",nc,NY,43.1522,-77.5057
32122,"Out of Coverage",ooc,FL,29.2108,-81.0228
67868,"Non-compliant",nc,KS,37.9060,-100.7523
